Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,VALUE
Belgium,2017-01-01,0,0,1,0,0,1,2851
Bahamas,2017-01-01,0,0,1,0,0,1,10
Bolivia (Plurinational State of),2017-01-01,0,0,1,0,0,1,55
Canada,2017-01-01,0,0,1,0,0,1,8297
Switzerland,2017-01-01,0,0,1,0,0,1,752
Chile,2017-01-01,0,0,1,0,0,1,242
Colombia,2017-01-01,0,0,1,0,0,1,1117
Costa Rica,2017-01-01,0,0,1,0,0,1,94
Cyprus,2017-01-01,0,0,1,0,0,1,100
Czechia,2017-01-01,0,0,1,0,0,1,549
Germany,2017-01-01,0,0,1,0,0,1,9046
Spain,2017-01-01,0,0,1,0,0,1,1962
Finland,2017-01-01,0,0,1,0,0,1,324
France,2017-01-01,0,0,1,0,0,1,8969
Greece,2017-01-01,0,0,1,0,0,1,184
Grenada,2017-01-01,0,0,1,0,0,1,0
Guatemala,2017-01-01,0,0,1,0,0,1,54
Guyana,2017-01-01,0,0,1,0,0,1,4
Honduras,2017-01-01,0,0,1,0,0,1,37
Croatia,2017-01-01,0,0,1,0,0,1,372
Hungary,2017-01-01,0,0,1,0,0,1,1634
Ireland,2017-01-01,0,0,1,0,0,1,363
Italy,2017-01-01,0,0,1,0,0,1,2294
Lithuania,2017-01-01,0,0,1,0,0,1,333
Latvia,2017-01-01,0,0,1,0,0,1,187
"China, Macao Special Administrative Region",2017-01-01,0,0,1,0,0,1,22
Morocco,2017-01-01,0,0,1,0,0,1,642
Mexico,2017-01-01,0,0,1,0,0,1,1361
Netherlands (Kingdom of the),2017-01-01,0,0,1,0,0,1,430
Norway,2017-01-01,0,0,1,0,0,1,1106
New Zealand,2017-01-01,0,0,1,0,0,1,165
Panama,2017-01-01,0,0,1,0,0,1,536
Poland,2017-01-01,0,0,1,0,0,1,3292
Romania,2017-01-01,0,0,1,0,0,1,532
El Salvador,2017-01-01,0,0,1,0,0,1,51
Serbia,2017-01-01,0,0,1,0,0,1,67
Slovakia,2017-01-01,0,0,1,0,0,1,27
Sweden,2017-01-01,0,0,1,0,0,1,3089
Albania,2018-01-01,0,0,1,0,0,1,96
Austria,2018-01-01,0,0,1,0,0,1,1358
Azerbaijan,2018-01-01,0,0,1,0,0,1,135
Belgium,2018-01-01,0,0,1,0,0,1,2961
Bahamas,2018-01-01,0,0,1,0,0,1,316
Bolivia (Plurinational State of),2018-01-01,0,0,1,0,0,1,85
Canada,2018-01-01,0,0,1,0,0,1,9094
Switzerland,2018-01-01,0,0,1,0,0,1,877
Chile,2018-01-01,0,0,1,0,0,1,344
Colombia,2018-01-01,0,0,1,0,0,1,1619
Costa Rica,2018-01-01,0,0,1,0,0,1,71
Cyprus,2018-01-01,0,0,1,0,0,1,126
Czechia,2018-01-01,0,0,1,0,0,1,683
Germany,2018-01-01,0,0,1,0,0,1,10386
Spain,2018-01-01,0,0,1,0,0,1,1923
Finland,2018-01-01,0,0,1,0,0,1,368
France,2018-01-01,0,0,1,0,0,1,9374
Greece,2018-01-01,0,0,1,0,0,1,174
Grenada,2018-01-01,0,0,1,0,0,1,0
Guatemala,2018-01-01,0,0,1,0,0,1,52
Guyana,2018-01-01,0,0,1,0,0,1,22
Honduras,2018-01-01,0,0,1,0,0,1,74
Croatia,2018-01-01,0,0,1,0,0,1,275
Hungary,2018-01-01,0,0,1,0,0,1,476
Ireland,2018-01-01,0,0,1,0,0,1,423
Italy,2018-01-01,0,0,1,0,0,1,2183
Lithuania,2018-01-01,0,0,1,0,0,1,417
Latvia,2018-01-01,0,0,1,0,0,1,194
"China, Macao Special Administrative Region",2018-01-01,0,0,1,0,0,1,21
Morocco,2018-01-01,0,0,1,0,0,1,733
Mexico,2018-01-01,0,0,1,0,0,1,1680
Mongolia,2018-01-01,0,0,1,0,0,1,7
Netherlands (Kingdom of the),2018-01-01,0,0,1,0,0,1,460
Norway,2018-01-01,0,0,1,0,0,1,1471
New Zealand,2018-01-01,0,0,1,0,0,1,159
Panama,2018-01-01,0,0,1,0,0,1,131
Poland,2018-01-01,0,0,1,0,0,1,4681
Romania,2018-01-01,0,0,1,0,0,1,545
El Salvador,2018-01-01,0,0,1,0,0,1,58
Serbia,2018-01-01,0,0,1,0,0,1,70
Slovakia,2018-01-01,0,0,1,0,0,1,27
Sweden,2018-01-01,0,0,1,0,0,1,2292
Albania,2019-01-01,0,0,1,0,0,1,96
Austria,2019-01-01,0,0,1,0,0,1,1859
Azerbaijan,2019-01-01,0,0,1,0,0,1,140
Belgium,2019-01-01,0,0,1,0,0,1,3713
Bahamas,2019-01-01,0,0,1,0,0,1,274
Bolivia (Plurinational State of),2019-01-01,0,0,1,0,0,1,144
Canada,2019-01-01,0,0,1,0,0,1,10363
Switzerland,2019-01-01,0,0,1,0,0,1,1485
Chile,2019-01-01,0,0,1,0,0,1,337
Colombia,2019-01-01,0,0,1,0,0,1,1772
Costa Rica,2019-01-01,0,0,1,0,0,1,107
Cyprus,2019-01-01,0,0,1,0,0,1,106
Czechia,2019-01-01,0,0,1,0,0,1,765
Germany,2019-01-01,0,0,1,0,0,1,16019
Spain,2019-01-01,0,0,1,0,0,1,1407
Finland,2019-01-01,0,0,1,0,0,1,569
France,2019-01-01,0,0,1,0,0,1,10632
United Kingdom (England and Wales),2019-01-01,0,0,1,0,0,1,1011
Greece,2019-01-01,0,0,1,0,0,1,431
Grenada,2019-01-01,0,0,1,0,0,1,0
Guatemala,2019-01-01,0,0,1,0,0,1,45
Guyana,2019-01-01,0,0,1,0,0,1,7
Honduras,2019-01-01,0,0,1,0,0,1,90
Croatia,2019-01-01,0,0,1,0,0,1,401
Hungary,2019-01-01,0,0,1,0,0,1,336
Ireland,2019-01-01,0,0,1,0,0,1,514
Italy,2019-01-01,0,0,1,0,0,1,2322
Lithuania,2019-01-01,0,0,1,0,0,1,418
Latvia,2019-01-01,0,0,1,0,0,1,245
"China, Macao Special Administrative Region",2019-01-01,0,0,1,0,0,1,30
Mexico,2019-01-01,0,0,1,0,0,1,3302
Myanmar,2019-01-01,0,0,1,0,0,1,208
Mongolia,2019-01-01,0,0,1,0,0,1,6
Netherlands (Kingdom of the),2019-01-01,0,0,1,0,0,1,570
Norway,2019-01-01,0,0,1,0,0,1,1044
New Zealand,2019-01-01,0,0,1,0,0,1,167
Panama,2019-01-01,0,0,1,0,0,1,280
Poland,2019-01-01,0,0,1,0,0,1,14709
Romania,2019-01-01,0,0,1,0,0,1,711
El Salvador,2019-01-01,0,0,1,0,0,1,69
Serbia,2019-01-01,0,0,1,0,0,1,91
Slovakia,2019-01-01,0,0,1,0,0,1,8
Slovenia,2019-01-01,0,0,1,0,0,1,153
Sweden,2019-01-01,0,0,1,0,0,1,3314
Albania,2020-01-01,0,0,1,0,0,1,96
Austria,2020-01-01,0,0,1,0,0,1,1917
Azerbaijan,2020-01-01,0,0,1,0,0,1,149
Belgium,2020-01-01,0,0,1,0,0,1,3313
Bahamas,2020-01-01,0,0,1,0,0,1,238
Bolivia (Plurinational State of),2020-01-01,0,0,1,0,0,1,135
Canada,2020-01-01,0,0,1,0,0,1,10762
Switzerland,2020-01-01,0,0,1,0,0,1,1669
Chile,2020-01-01,0,0,1,0,0,1,269
Colombia,2020-01-01,0,0,1,0,0,1,1751
Costa Rica,2020-01-01,0,0,1,0,0,1,95
Cyprus,2020-01-01,0,0,1,0,0,1,164
Czechia,2020-01-01,0,0,1,0,0,1,666
Germany,2020-01-01,0,0,1,0,0,1,23157
Spain,2020-01-01,0,0,1,0,0,1,1483
Finland,2020-01-01,0,0,1,0,0,1,895
France,2020-01-01,0,0,1,0,0,1,11416
United Kingdom (England and Wales),2020-01-01,0,0,1,0,0,1,983
Greece,2020-01-01,0,0,1,0,0,1,337
Grenada,2020-01-01,0,0,1,0,0,1,3
Guatemala,2020-01-01,0,0,1,0,0,1,43
Guyana,2020-01-01,0,0,1,0,0,1,12
Honduras,2020-01-01,0,0,1,0,0,1,30
Croatia,2020-01-01,0,0,1,0,0,1,360
Hungary,2020-01-01,0,0,1,0,0,1,371
Ireland,2020-01-01,0,0,1,0,0,1,454
Italy,2020-01-01,0,0,1,0,0,1,2515
Lithuania,2020-01-01,0,0,1,0,0,1,482
Latvia,2020-01-01,0,0,1,0,0,1,224
"China, Macao Special Administrative Region",2020-01-01,0,0,1,0,0,1,15
Morocco,2020-01-01,0,0,1,0,0,1,68
Mexico,2020-01-01,0,0,1,0,0,1,2831
Mongolia,2020-01-01,0,0,1,0,0,1,3
Netherlands (Kingdom of the),2020-01-01,0,0,1,0,0,1,465
Norway,2020-01-01,0,0,1,0,0,1,1259
New Zealand,2020-01-01,0,0,1,0,0,1,213
Panama,2020-01-01,0,0,1,0,0,1,305
Poland,2020-01-01,0,0,1,0,0,1,6539
Romania,2020-01-01,0,0,1,0,0,1,878
El Salvador,2020-01-01,0,0,1,0,0,1,46
Serbia,2020-01-01,0,0,1,0,0,1,107
Slovakia,2020-01-01,0,0,1,0,0,1,15
Slovenia,2020-01-01,0,0,1,0,0,1,162
Sweden,2020-01-01,0,0,1,0,0,1,4954
Albania,2021-01-01,0,0,1,0,0,1,183
Austria,2021-01-01,0,0,1,0,0,1,2115
Azerbaijan,2021-01-01,0,0,1,0,0,1,141
Belgium,2021-01-01,0,0,1,0,0,1,2814
Bahamas,2021-01-01,0,0,1,0,0,1,305
Bolivia (Plurinational State of),2021-01-01,0,0,1,0,0,1,120
Canada,2021-01-01,0,0,1,0,0,1,12854
Switzerland,2021-01-01,0,0,1,0,0,1,1570
Chile,2021-01-01,0,0,1,0,0,1,351
Colombia,2021-01-01,0,0,1,0,0,1,2162
Costa Rica,2021-01-01,0,0,1,0,0,1,100
Cyprus,2021-01-01,0,0,1,0,0,1,178
Czechia,2021-01-01,0,0,1,0,0,1,765
Germany,2021-01-01,0,0,1,0,0,1,44722
Spain,2021-01-01,0,0,1,0,0,1,1328
Finland,2021-01-01,0,0,1,0,0,1,802
France,2021-01-01,0,0,1,0,0,1,12447
United Kingdom (England and Wales),2021-01-01,0,0,1,0,0,1,1036
Greece,2021-01-01,0,0,1,0,0,1,325
Grenada,2021-01-01,0,0,1,0,0,1,2
Guatemala,2021-01-01,0,0,1,0,0,1,164
Guyana,2021-01-01,0,0,1,0,0,1,35
Honduras,2021-01-01,0,0,1,0,0,1,599
Croatia,2021-01-01,0,0,1,0,0,1,499
Hungary,2021-01-01,0,0,1,0,0,1,496
Ireland,2021-01-01,0,0,1,0,0,1,504
Italy,2021-01-01,0,0,1,0,0,1,2566
Lithuania,2021-01-01,0,0,1,0,0,1,350
Latvia,2021-01-01,0,0,1,0,0,1,292
"China, Macao Special Administrative Region",2021-01-01,0,0,1,0,0,1,17
Morocco,2021-01-01,0,0,1,0,0,1,14
Mexico,2021-01-01,0,0,1,0,0,1,6326
Mongolia,2021-01-01,0,0,1,0,0,1,3
Netherlands (Kingdom of the),2021-01-01,0,0,1,0,0,1,490
Norway,2021-01-01,0,0,1,0,0,1,1744
New Zealand,2021-01-01,0,0,1,0,0,1,199
Panama,2021-01-01,0,0,1,0,0,1,457
Poland,2021-01-01,0,0,1,0,0,1,5680
Romania,2021-01-01,0,0,1,0,0,1,961
El Salvador,2021-01-01,0,0,1,0,0,1,33
Serbia,2021-01-01,0,0,1,0,0,1,195
Slovakia,2021-01-01,0,0,1,0,0,1,9
Slovenia,2021-01-01,0,0,1,0,0,1,209
Sweden,2021-01-01,0,0,1,0,0,1,6202
Albania,2022-01-01,0,0,1,0,0,1,219
Austria,2022-01-01,0,0,1,0,0,1,2239
Bolivia (Plurinational State of),2022-01-01,0,0,1,0,0,1,148
Barbados,2022-01-01,0,0,1,0,0,1,0
Canada,2022-01-01,0,0,1,0,0,1,11891
Switzerland,2022-01-01,0,0,1,0,0,1,2006
Chile,2022-01-01,0,0,1,0,0,1,89
Colombia,2022-01-01,0,0,1,0,0,1,1525
Costa Rica,2022-01-01,0,0,1,0,0,1,89
Cyprus,2022-01-01,0,0,1,0,0,1,173
Czechia,2022-01-01,0,0,1,0,0,1,948
Germany,2022-01-01,0,0,1,0,0,1,47309
Spain,2022-01-01,0,0,1,0,0,1,1315
Finland,2022-01-01,0,0,1,0,0,1,953
France,2022-01-01,0,0,1,0,0,1,12415
United Kingdom (England and Wales),2022-01-01,0,0,1,0,0,1,1233
Greece,2022-01-01,0,0,1,0,0,1,107
Grenada,2022-01-01,0,0,1,0,0,1,0
Guyana,2022-01-01,0,0,1,0,0,1,23
Honduras,2022-01-01,0,0,1,0,0,1,938
Croatia,2022-01-01,0,0,1,0,0,1,613
Hungary,2022-01-01,0,0,1,0,0,1,462
Ireland,2022-01-01,0,0,1,0,0,1,375
Italy,2022-01-01,0,0,1,0,0,1,2247
Lithuania,2022-01-01,0,0,1,0,0,1,429
Latvia,2022-01-01,0,0,1,0,0,1,220
"China, Macao Special Administrative Region",2022-01-01,0,0,1,0,0,1,15
Morocco,2022-01-01,0,0,1,0,0,1,5
Mexico,2022-01-01,0,0,1,0,0,1,8054
Netherlands (Kingdom of the),2022-01-01,0,0,1,0,0,1,505
Norway,2022-01-01,0,0,1,0,0,1,1749
Panama,2022-01-01,0,0,1,0,0,1,419
Poland,2022-01-01,0,0,1,0,0,1,5436
Romania,2022-01-01,0,0,1,0,0,1,1271
El Salvador,2022-01-01,0,0,1,0,0,1,41
Serbia,2022-01-01,0,0,1,0,0,1,148
Slovakia,2022-01-01,0,0,1,0,0,1,17
Slovenia,2022-01-01,0,0,1,0,0,1,189
Sweden,2022-01-01,0,0,1,0,0,1,5116
Austria,2013-01-01,0,1,0,0,0,1,129
Canada,2013-01-01,0,1,0,0,0,1,6572
Switzerland,2013-01-01,0,1,0,0,0,1,23
Colombia,2013-01-01,0,1,0,0,0,1,11474
Czechia,2013-01-01,0,1,0,0,0,1,728
Germany,2013-01-01,0,1,0,0,0,1,8420
Finland,2013-01-01,0,1,0,0,0,1,149
Honduras,2013-01-01,0,1,0,0,0,1,2
Hungary,2013-01-01,0,1,0,0,0,1,825
Myanmar,2013-01-01,0,1,0,0,0,1,192
Slovakia,2013-01-01,0,1,0,0,0,1,2
Slovenia,2013-01-01,0,1,0,0,0,1,119
Sweden,2013-01-01,0,1,0,0,0,1,175
Austria,2014-01-01,0,1,0,0,0,1,135
Canada,2014-01-01,0,1,0,0,0,1,6723
Switzerland,2014-01-01,0,1,0,0,0,1,30
Colombia,2014-01-01,0,1,0,0,0,1,13738
Czechia,2014-01-01,0,1,0,0,0,1,578
Germany,2014-01-01,0,1,0,0,0,1,8586
Finland,2014-01-01,0,1,0,0,0,1,132
Honduras,2014-01-01,0,1,0,0,0,1,3
Hungary,2014-01-01,0,1,0,0,0,1,1050
Myanmar,2014-01-01,0,1,0,0,0,1,179
Slovakia,2014-01-01,0,1,0,0,0,1,0
Slovenia,2014-01-01,0,1,0,0,0,1,98
Sweden,2014-01-01,0,1,0,0,0,1,168
Austria,2015-01-01,0,1,0,0,0,1,140
Canada,2015-01-01,0,1,0,0,0,1,6919
Switzerland,2015-01-01,0,1,0,0,0,1,28
Colombia,2015-01-01,0,1,0,0,0,1,14265
Czechia,2015-01-01,0,1,0,0,0,1,552
Germany,2015-01-01,0,1,0,0,0,1,8931
Finland,2015-01-01,0,1,0,0,0,1,123
Honduras,2015-01-01,0,1,0,0,0,1,2
Lithuania,2015-01-01,0,1,0,0,0,1,17
Myanmar,2015-01-01,0,1,0,0,0,1,207
Mongolia,2015-01-01,0,1,0,0,0,1,88
New Zealand,2015-01-01,0,1,0,0,0,1,3581
Romania,2015-01-01,0,1,0,0,0,1,14
Slovakia,2015-01-01,0,1,0,0,0,1,81
Slovenia,2015-01-01,0,1,0,0,0,1,112
Sweden,2015-01-01,0,1,0,0,0,1,173
Austria,2016-01-01,0,1,0,0,0,1,54
Azerbaijan,2016-01-01,0,1,0,0,0,1,13
Canada,2016-01-01,0,1,0,0,0,1,7357
Switzerland,2016-01-01,0,1,0,0,0,1,31
Colombia,2016-01-01,0,1,0,0,0,1,15152
Czechia,2016-01-01,0,1,0,0,0,1,458
Germany,2016-01-01,0,1,0,0,0,1,9768
Spain,2016-01-01,0,1,0,0,0,1,1101
Finland,2016-01-01,0,1,0,0,0,1,125
France,2016-01-01,0,1,0,0,0,1,13884
Guyana,2016-01-01,0,1,0,0,0,1,12
Honduras,2016-01-01,0,1,0,0,0,1,4
Croatia,2016-01-01,0,1,0,0,0,1,61
Lithuania,2016-01-01,0,1,0,0,0,1,24
Latvia,2016-01-01,0,1,0,0,0,1,7
Myanmar,2016-01-01,0,1,0,0,0,1,225
Mongolia,2016-01-01,0,1,0,0,0,1,62
New Zealand,2016-01-01,0,1,0,0,0,1,3493
Romania,2016-01-01,0,1,0,0,0,1,3
Slovakia,2016-01-01,0,1,0,0,0,1,88
Slovenia,2016-01-01,0,1,0,0,0,1,101
Sweden,2016-01-01,0,1,0,0,0,1,84
Austria,2017-01-01,0,1,0,0,0,1,48
Azerbaijan,2017-01-01,0,1,0,0,0,1,16
Bahamas,2017-01-01,0,1,0,0,0,1,6
Bolivia (Plurinational State of),2017-01-01,0,1,0,0,0,1,9
Canada,2017-01-01,0,1,0,0,0,1,907
Switzerland,2017-01-01,0,1,0,0,0,1,26
Colombia,2017-01-01,0,1,0,0,0,1,15288
Germany,2017-01-01,0,1,0,0,0,1,9687
Dominican Republic,2017-01-01,0,1,0,0,0,1,58
Spain,2017-01-01,0,1,0,0,0,1,691
Finland,2017-01-01,0,1,0,0,0,1,111
France,2017-01-01,0,1,0,0,0,1,25877
Guatemala,2017-01-01,0,1,0,0,0,1,7
Saint Kitts and Nevis,2017-01-01,0,1,0,0,0,1,10
Lithuania,2017-01-01,0,1,0,0,0,1,26
Latvia,2017-01-01,0,1,0,0,0,1,37
Mexico,2017-01-01,0,1,0,0,0,1,2686
Mongolia,2017-01-01,0,1,0,0,0,1,52
New Zealand,2017-01-01,0,1,0,0,0,1,3259
Romania,2017-01-01,0,1,0,0,0,1,10
El Salvador,2017-01-01,0,1,0,0,0,1,131
Slovakia,2017-01-01,0,1,0,0,0,1,65
Slovenia,2017-01-01,0,1,0,0,0,1,103
Sweden,2017-01-01,0,1,0,0,0,1,101
Albania,2018-01-01,0,1,0,0,0,1,1
Austria,2018-01-01,0,1,0,0,0,1,121
Azerbaijan,2018-01-01,0,1,0,0,0,1,20
Bahamas,2018-01-01,0,1,0,0,0,1,4
Bolivia (Plurinational State of),2018-01-01,0,1,0,0,0,1,10
Canada,2018-01-01,0,1,0,0,0,1,943
Switzerland,2018-01-01,0,1,0,0,0,1,30
Colombia,2018-01-01,0,1,0,0,0,1,15532
Germany,2018-01-01,0,1,0,0,0,1,9955
Dominican Republic,2018-01-01,0,1,0,0,0,1,38
Spain,2018-01-01,0,1,0,0,0,1,731
Finland,2018-01-01,0,1,0,0,0,1,124
France,2018-01-01,0,1,0,0,0,1,28183
Guatemala,2018-01-01,0,1,0,0,0,1,0
Guyana,2018-01-01,0,1,0,0,0,1,134
Croatia,2018-01-01,0,1,0,0,0,1,23
Saint Kitts and Nevis,2018-01-01,0,1,0,0,0,1,11
Lithuania,2018-01-01,0,1,0,0,0,1,28
Latvia,2018-01-01,0,1,0,0,0,1,45
Mexico,2018-01-01,0,1,0,0,0,1,505
Myanmar,2018-01-01,0,1,0,0,0,1,486
Mongolia,2018-01-01,0,1,0,0,0,1,36
New Zealand,2018-01-01,0,1,0,0,0,1,2871
Romania,2018-01-01,0,1,0,0,0,1,10
El Salvador,2018-01-01,0,1,0,0,0,1,133
Slovakia,2018-01-01,0,1,0,0,0,1,68
Slovenia,2018-01-01,0,1,0,0,0,1,138
Sweden,2018-01-01,0,1,0,0,0,1,149
Austria,2019-01-01,0,1,0,0,0,1,154
Azerbaijan,2019-01-01,0,1,0,0,0,1,15
Bahamas,2019-01-01,0,1,0,0,0,1,101
Bolivia (Plurinational State of),2019-01-01,0,1,0,0,0,1,12
Canada,2019-01-01,0,1,0,0,0,1,974
Switzerland,2019-01-01,0,1,0,0,0,1,24
Germany,2019-01-01,0,1,0,0,0,1,10125
Dominican Republic,2019-01-01,0,1,0,0,0,1,64
Spain,2019-01-01,0,1,0,0,0,1,682
Finland,2019-01-01,0,1,0,0,0,1,128
France,2019-01-01,0,1,0,0,0,1,33062
Guatemala,2019-01-01,0,1,0,0,0,1,6
Croatia,2019-01-01,0,1,0,0,0,1,40
Saint Kitts and Nevis,2019-01-01,0,1,0,0,0,1,10
Lithuania,2019-01-01,0,1,0,0,0,1,22
Latvia,2019-01-01,0,1,0,0,0,1,29
Mexico,2019-01-01,0,1,0,0,0,1,3251
Mongolia,2019-01-01,0,1,0,0,0,1,32
Romania,2019-01-01,0,1,0,0,0,1,7
El Salvador,2019-01-01,0,1,0,0,0,1,205
Slovakia,2019-01-01,0,1,0,0,0,1,71
Slovenia,2019-01-01,0,1,0,0,0,1,12
Austria,2020-01-01,0,1,0,0,0,1,133
Azerbaijan,2020-01-01,0,1,0,0,0,1,26
Bahamas,2020-01-01,0,1,0,0,0,1,101
Bolivia (Plurinational State of),2020-01-01,0,1,0,0,0,1,4
Canada,2020-01-01,0,1,0,0,0,1,1035
Switzerland,2020-01-01,0,1,0,0,0,1,39
Czechia,2020-01-01,0,1,0,0,0,1,219
Germany,2020-01-01,0,1,0,0,0,1,10963
Dominican Republic,2020-01-01,0,1,0,0,0,1,53
Spain,2020-01-01,0,1,0,0,0,1,649
Finland,2020-01-01,0,1,0,0,0,1,133
France,2020-01-01,0,1,0,0,0,1,36487
Guatemala,2020-01-01,0,1,0,0,0,1,6
Croatia,2020-01-01,0,1,0,0,0,1,59
Saint Kitts and Nevis,2020-01-01,0,1,0,0,0,1,11
Lithuania,2020-01-01,0,1,0,0,0,1,23
Latvia,2020-01-01,0,1,0,0,0,1,40
Morocco,2020-01-01,0,1,0,0,0,1,3741
Mexico,2020-01-01,0,1,0,0,0,1,1094
Mongolia,2020-01-01,0,1,0,0,0,1,45
Panama,2020-01-01,0,1,0,0,0,1,5
Romania,2020-01-01,0,1,0,0,0,1,6
El Salvador,2020-01-01,0,1,0,0,0,1,216
Slovakia,2020-01-01,0,1,0,0,0,1,77
Slovenia,2020-01-01,0,1,0,0,0,1,10
Austria,2021-01-01,0,1,0,0,0,1,172
Bolivia (Plurinational State of),2021-01-01,0,1,0,0,0,1,5
Canada,2021-01-01,0,1,0,0,0,1,981
Switzerland,2021-01-01,0,1,0,0,0,1,38
Czechia,2021-01-01,0,1,0,0,0,1,206
Germany,2021-01-01,0,1,0,0,0,1,10784
Dominican Republic,2021-01-01,0,1,0,0,0,1,87
Spain,2021-01-01,0,1,0,0,0,1,735
Finland,2021-01-01,0,1,0,0,0,1,118
France,2021-01-01,0,1,0,0,0,1,42306
Croatia,2021-01-01,0,1,0,0,0,1,70
Saint Kitts and Nevis,2021-01-01,0,1,0,0,0,1,38
Lithuania,2021-01-01,0,1,0,0,0,1,9
Latvia,2021-01-01,0,1,0,0,0,1,38
"China, Macao Special Administrative Region",2021-01-01,0,1,0,0,0,1,1
Mexico,2021-01-01,0,1,0,0,0,1,4023
Romania,2021-01-01,0,1,0,0,0,1,9
El Salvador,2021-01-01,0,1,0,0,0,1,196
Slovakia,2021-01-01,0,1,0,0,0,1,57
Slovenia,2021-01-01,0,1,0,0,0,1,10
Austria,2022-01-01,0,1,0,0,0,1,139
Bolivia (Plurinational State of),2022-01-01,0,1,0,0,0,1,8
Canada,2022-01-01,0,1,0,0,0,1,995
Switzerland,2022-01-01,0,1,0,0,0,1,41
Czechia,2022-01-01,0,1,0,0,0,1,196
Germany,2022-01-01,0,1,0,0,0,1,11303
Dominican Republic,2022-01-01,0,1,0,0,0,1,60
Spain,2022-01-01,0,1,0,0,0,1,820
Finland,2022-01-01,0,1,0,0,0,1,139
France,2022-01-01,0,1,0,0,0,1,50042
Honduras,2022-01-01,0,1,0,0,0,1,57
Croatia,2022-01-01,0,1,0,0,0,1,61
Ireland,2022-01-01,0,1,0,0,0,1,419
Saint Kitts and Nevis,2022-01-01,0,1,0,0,0,1,23
Lithuania,2022-01-01,0,1,0,0,0,1,21
Latvia,2022-01-01,0,1,0,0,0,1,44
Morocco,2022-01-01,0,1,0,0,0,1,6058
Mexico,2022-01-01,0,1,0,0,0,1,6297
Myanmar,2022-01-01,0,1,0,0,0,1,151
Romania,2022-01-01,0,1,0,0,0,1,6
El Salvador,2022-01-01,0,1,0,0,0,1,87
Slovakia,2022-01-01,0,1,0,0,0,1,59
Slovenia,2022-01-01,0,1,0,0,0,1,8
Austria,2013-01-01,1,0,0,0,0,1,214
Canada,2013-01-01,1,0,0,0,0,1,10575
Switzerland,2013-01-01,1,0,0,0,0,1,53
Colombia,2013-01-01,1,0,0,0,0,1,41293
Czechia,2013-01-01,1,0,0,0,0,1,2603
Germany,2013-01-01,1,0,0,0,0,1,14254
Finland,2013-01-01,1,0,0,0,0,1,120
Honduras,2013-01-01,1,0,0,0,0,1,1
Hungary,2013-01-01,1,0,0,0,0,1,1925
Myanmar,2013-01-01,1,0,0,0,0,1,171
Slovakia,2013-01-01,1,0,0,0,0,1,6
Slovenia,2013-01-01,1,0,0,0,0,1,224
Sweden,2013-01-01,1,0,0,0,0,1,373
Austria,2014-01-01,1,0,0,0,0,1,194
Canada,2014-01-01,1,0,0,0,0,1,10533
Switzerland,2014-01-01,1,0,0,0,0,1,41
Colombia,2014-01-01,1,0,0,0,0,1,46720
Czechia,2014-01-01,1,0,0,0,0,1,2091
Germany,2014-01-01,1,0,0,0,0,1,14520
Finland,2014-01-01,1,0,0,0,0,1,104
Honduras,2014-01-01,1,0,0,0,0,1,1
Hungary,2014-01-01,1,0,0,0,0,1,2256
Myanmar,2014-01-01,1,0,0,0,0,1,148
Slovakia,2014-01-01,1,0,0,0,0,1,2
Slovenia,2014-01-01,1,0,0,0,0,1,262
Sweden,2014-01-01,1,0,0,0,0,1,363
Austria,2015-01-01,1,0,0,0,0,1,198
Canada,2015-01-01,1,0,0,0,0,1,11014
Switzerland,2015-01-01,1,0,0,0,0,1,54
Colombia,2015-01-01,1,0,0,0,0,1,50306
Czechia,2015-01-01,1,0,0,0,0,1,1979
Germany,2015-01-01,1,0,0,0,0,1,14948
Finland,2015-01-01,1,0,0,0,0,1,130
Honduras,2015-01-01,1,0,0,0,0,1,3
Lithuania,2015-01-01,1,0,0,0,0,1,5
Myanmar,2015-01-01,1,0,0,0,0,1,132
Mongolia,2015-01-01,1,0,0,0,0,1,14
New Zealand,2015-01-01,1,0,0,0,0,1,9570
Romania,2015-01-01,1,0,0,0,0,1,21
Slovakia,2015-01-01,1,0,0,0,0,1,14
Slovenia,2015-01-01,1,0,0,0,0,1,234
Sweden,2015-01-01,1,0,0,0,0,1,419
Austria,2016-01-01,1,0,0,0,0,1,52
Azerbaijan,2016-01-01,1,0,0,0,0,1,11
Canada,2016-01-01,1,0,0,0,0,1,11527
Switzerland,2016-01-01,1,0,0,0,0,1,66
Colombia,2016-01-01,1,0,0,0,0,1,51778
Czechia,2016-01-01,1,0,0,0,0,1,1691
Germany,2016-01-01,1,0,0,0,0,1,15771
Spain,2016-01-01,1,0,0,0,0,1,1550
Finland,2016-01-01,1,0,0,0,0,1,147
France,2016-01-01,1,0,0,0,0,1,75758
Guyana,2016-01-01,1,0,0,0,0,1,7
Croatia,2016-01-01,1,0,0,0,0,1,76
Lithuania,2016-01-01,1,0,0,0,0,1,11
Latvia,2016-01-01,1,0,0,0,0,1,24
Myanmar,2016-01-01,1,0,0,0,0,1,141
Mongolia,2016-01-01,1,0,0,0,0,1,14
New Zealand,2016-01-01,1,0,0,0,0,1,9845
Romania,2016-01-01,1,0,0,0,0,1,13
Slovakia,2016-01-01,1,0,0,0,0,1,9
